contig	start	end	gene_Name	gene_ID	transcript_ID	len_My	len_Sp	unqC_My	unqC_Sp	biAlC_My	biAlC_Sp	mulC_My	mulC_Sp	totalC_My	totalC_Sp
2	12910006	12911774	AT-HSFA8	AL2G26950	AL2G26950.t1	1388	1388	32	22	962	962	0	0	994	984
2	12912506	12915994	-	AL2G26960	AL2G26960.t1	2106	2106	62	184	508	508	0	0	570	692
2	12916806	12918441	-	AL2G26970	AL2G26970.t1	992	986	536	584	142	142	0	0	678	726
2	12918446	12919521	-	AL2G26980	AL2G26980.t1	975	974	1072	1870	1512	1512	2	2	2586	3384
2	12918446	12919521	ATNAP3	AL2G26980	AL2G26980.t1	975	974	1072	1870	1512	1512	2	2	2586	3384
2	12924206	12926383	-	AL2G26990	AL2G26990.t1	1377	1377	8	6	10	10	0	0	18	16
2	12927046	12927896	-	AL2G27000	AL2G27000.t1	749	749	40	34	18	18	0	0	58	52
2	12928676	12929396	-	AL2G27010	AL2G27010.t1	721	721	0	0	0	0	0	0	0	0
2	12930196	12932479	-	AL2G27020	AL2G27020.t1	1097	1094	164	206	190	190	0	0	354	396
2	12932916	12935138	-	AL2G27030	AL2G27030.t1	1561	1557	58	62	4	4	0	0	62	66
2	12935736	12938148	-	AL2G27040	AL2G27040.t2	1360	1374	0	0	18	28	168	168	186	196
2	12935736	12938148	-	AL2G27040	AL2G27040.t1	1363	1377	0	0	18	28	168	168	186	196
2	12940096	12942612	APRR6	AL2G27050	AL2G27050.t1	2094	2093	0	0	0	0	0	0	0	0
2	12946226	12947570	-	AL2G27060	AL2G27060.t1	862	862	0	0	4706	4706	0	0	4706	4706
2	12948046	12949280	-	AL2G27070	AL2G27070.t1	846	846	12	16	274	274	0	0	286	290
2	12950456	12950913	-	AL2G27080	AL2G27080.t1	458	452	90	154	8	8	0	0	98	162
2	12951032	12952241	-	AL2G27090	AL2G27090.t1	891	893	8	0	16	16	0	0	24	16
2	12967089	12969094	-	AL2G27110	AL2G27110.t1	679	679	258	44	90	90	0	0	348	134
2	12970899	12972582	ENDO 2	AL2G27120	AL2G27120.t1	1005	1005	6	8	64	64	0	0	70	72
2	12972589	12973604	ENDO 2	AL2G27130	AL2G27130.t1	717	720	2048	5284	1038	1042	4	2	3090	6328
2	12972589	12973604	-	AL2G27130	AL2G27130.t1	717	720	2048	5284	1038	1042	4	2	3090	6328
2	12984599	12986579	AE7	AL2G27140	AL2G27140.t1	1321	1328	106	146	1588	1588	0	0	1694	1734
2	12989379	12990758	MYB62	AL2G27150	AL2G27150.t1	1210	1210	24	12	94	94	4	4	122	110
2	12994888	13006994	-	AL2G27160	AL2G27160.t1	7051	7051	0	0	4	4	2	2	6	6
2	13008209	13009364	-	AL2G27170	AL2G27170.t1	1153	1157	520	248	502	502	0	0	1022	750
2	13011413	13012614	-	AL2G27180	AL2G27180.t1	1046	1048	116	160	178	182	0	0	294	342
2	13013266	13014064	-	AL2G27190	AL2G27190.t1	799	799	360	0	86	86	0	0	446	86
2	13027297	13028264	-	AL2G27210	AL2G27210.t1	968	968	170	152	184	180	16	16	370	348
2	13039018	13042554	-	AL2G27220	AL2G27220.t1	1050	1065	0	8	6	6	0	0	6	14
2	13043526	13046504	ARG1	AL2G27230	AL2G27230.t1	1752	1763	116	808	1432	1432	0	0	1548	2240
2	13057219	13059014	-	AL2G27240	AL2G27240.t1	1345	1345	0	0	0	0	0	0	0	0
2	13063559	13066253	-	AL2G27250	AL2G27250.t1	1411	1409	16	18	42	42	0	0	58	60
2	13067981	13070684	-	AL2G27260	AL2G27260.t1	2237	2239	252	282	436	444	0	0	688	726
2	13071792	13074764	-	AL2G27270	AL2G27270.t1	1898	1894	368	406	1468	1468	0	0	1836	1874
2	13077719	13084998	-	AL2G27280	AL2G27280.t1	2797	2797	152	0	34	34	0	0	186	34
2	13085994	13086634	-	AL2G27290	AL2G27290.t1	641	641	70	64	174	174	0	0	244	238
2	13089999	13091251	-	AL2G27300	AL2G27300.t1	1253	1247	138	216	46	50	0	0	184	266
2	13095244	13096004	-	AL2G27310	AL2G27310.t1	761	761	4	0	4	4	0	0	8	4
2	13105466	13107174	ATIPT1	AL2G27320	AL2G27320.t1	1698	1709	16	26	18	18	0	0	34	44
2	13114193	13115964	-	AL2G27330	AL2G27330.t1	1467	1474	292	324	700	700	0	0	992	1024
2	13125440	13127304	JAG	AL2G27340	AL2G27340.t1	1059	1052	4	2	18	18	0	0	22	20
2	13140446	13142553	-	AL2G27350	AL2G27350.t1	1449	1451	1074	1172	2386	2394	0	8	3460	3574
2	13144706	13152201	-	AL2G27360	AL2G27360.t1	596	630	0	0	0	0	0	0	0	0
2	13155566	13156078	-	AL2G27370	AL2G27370.t1	537	513	282	50	140	140	0	0	422	190
2	13157516	13158106	-	AL2G27380	AL2G27380.t1	598	591	4	8	8	8	0	0	12	16
2	13162518	13163891	-	AL2G27390	AL2G27390.t1	972	973	0	0	0	0	0	0	0	0
2	13174106	13180057	-	AL2G27410	AL2G27410.t1	2871	2872	172	192	360	364	114	114	646	670
2	13179757	13185881	-	AL2G27420	AL2G27420.t1	1818	1820	14	0	220	220	114	114	348	334
2	13179757	13185881	-	AL2G27420	AL2G27420.t1	1818	1820	14	0	220	220	114	114	348	334
2	13188070	13190301	CUT1	AL2G27430	AL2G27430.t1	1878	1889	1572	1256	3170	3170	0	0	4742	4426
2	13196866	13198235	-	AL2G27440	AL2G27440.t1	1140	1140	78	132	696	696	0	0	774	828
2	13199461	13201731	-	AL2G27450	AL2G27450.t1	1832	1837	1290	1170	770	778	0	0	2060	1948
2	13209659	13213401	ATXYL1	AL2G27460	AL2G27460.t1	3019	3020	1814	2104	1838	1874	8	8	3660	3986
2	13228056	13231790	-	AL2G27470	AL2G27470.t1	1960	1986	2520	1418	2810	2806	0	0	5330	4224
2	13237056	13240607	-	AL2G27480	AL2G27480.t1	2800	2803	628	550	1080	1076	0	0	1708	1626
2	13240766	13241748	-	AL2G27490	AL2G27490.t1	813	814	204	178	226	226	0	0	430	404
2	13241751	13242471	-	AL2G27500	AL2G27500.t1	643	642	1236	1278	592	592	4	0	1832	1870
2	13245827	13247748	-	AL2G27510	AL2G27510.t1	628	628	0	0	0	0	0	0	0	0
2	13249356	13253204	-	AL2G27520	AL2G27520.t1	2037	2037	666	394	414	414	0	0	1080	808
2	13253766	13254436	PCR11	AL2G27530	AL2G27530.t1	671	671	0	0	0	0	0	0	0	0
2	13256026	13257207	-	AL2G27540	AL2G27540.t1	1182	1182	116	46	214	214	0	0	330	260
2	13259236	13260340	-	AL2G27550	AL2G27550.t1	760	760	0	0	0	0	0	0	0	0
2	13259236	13260340	PAN	AL2G27550	AL2G27550.t1	760	760	0	0	0	0	0	0	0	0
2	13260446	13263221	PAN	AL2G27560	AL2G27560.t1	1494	1494	32	30	104	104	0	0	136	134
2	13275386	13277453	-	AL2G27570	AL2G27570.t1	992	990	264	354	616	616	0	0	880	970
2	13277457	13279071	-	AL2G27580	AL2G27580.t1	783	783	524	474	344	344	0	0	868	818
2	13284146	13286093	-	AL2G27590	AL2G27590.t1	1480	1484	764	730	400	400	0	0	1164	1130
2	13288576	13290080	-	AL2G27600	AL2G27600.t1	678	676	686	292	608	604	0	0	1294	896
2	13291456	13295784	-	AL2G27610	AL2G27610.t1	3225	3227	74	100	636	640	0	0	710	740
2	13296540	13302381	-	AL2G27620	AL2G27620.t1	4669	4664	204	172	524	524	0	0	728	696
2	13296540	13302381	-	AL2G27620	AL2G27620.t1	4669	4664	204	172	524	524	0	0	728	696
2	13316873	13321343	TADA	AL2G27630	AL2G27630.t1	3777	3762	894	1016	488	496	2	4	1384	1516
2	13321603	13322547	AGP19	AL2G27640	AL2G27640.t1	860	859	242	220	1052	1064	8	8	1302	1292
2	13322550	13323498	-	AL2G27650	AL2G27650.t1	716	693	162	132	116	112	4	2	282	246
2	13324803	13325273	-	AL2G27660	AL2G27660.t1	309	309	0	0	4	4	0	0	4	4
2	13325826	13329878	-	AL2G27670	AL2G27670.t1	2621	2621	376	290	592	592	0	0	968	882
2	13338377	13343828	ATPPC4	AL2G27680	AL2G27680.t1	3348	3348	0	0	2	2	0	0	2	2
2	13344663	13345429	ATNUDT1	AL2G27690	AL2G27690.t1	693	695	902	462	158	158	0	0	1060	620
2	13345601	13346148	IDA	AL2G27710	AL2G27710.t1	548	548	16	12	4	4	0	0	20	16
2	13348414	13350138	-	AL2G27720	AL2G27720.t1	1532	1532	22	6	42	42	0	0	64	48
2	13350913	13352359	-	AL2G27730	AL2G27730.t1	779	779	166	0	312	312	4	4	482	316
2	13353416	13358228	LINC3	AL2G27740	AL2G27740.t1	3594	3588	512	438	724	724	6	0	1242	1162
2	13360489	13361118	CLE12	AL2G27750	AL2G27750.t1	630	630	32	28	66	66	0	0	98	94
2	13369455	13370998	BRC2	AL2G27760	AL2G27760.t2	1449	1442	0	0	16	52	30	30	46	82
2	13369455	13370998	BRC2	AL2G27760	AL2G27760.t1	1467	1460	0	0	16	52	30	30	46	82
2	13388773	13390740	-	AL2G27770	AL2G27770.t1	1478	1478	720	620	130	126	0	0	850	746
2	13394613	13398169	-	AL2G27780	AL2G27780.t1	1864	1847	344	324	950	958	0	0	1294	1282
2	13399857	13400388	-	AL2G27790	AL2G27790.t1	533	533	0	0	0	0	0	0	0	0
2	13402967	13406148	STN7	AL2G27800	AL2G27800.t1	2049	2049	116	130	692	692	0	0	808	822
2	13409303	13415397	RAV2	AL2G27810	AL2G27810.t1	1369	1370	84	60	54	54	4	4	142	118
2	13416120	13417208	-	AL2G27820	AL2G27820.t1	785	780	0	0	0	0	0	0	0	0
2	13420303	13422180	-	AL2G27830	AL2G27830.t1	1297	1299	0	0	0	0	0	0	0	0
2	13427058	13428618	-	AL2G27840	AL2G27840.t1	1171	1169	118	298	8	8	0	0	126	306
2	13432793	13433578	ATSOFL2	AL2G27860	AL2G27860.t1	785	811	76	220	42	42	0	0	118	262
2	13433596	13435518	-	AL2G27870	AL2G27870.t1	837	837	18	32	14	14	0	0	32	46
2	13436153	13436846	-	AL2G27880	AL2G27880.t1	699	695	0	0	0	0	0	0	0	0
2	13437246	13437778	-	AL2G27890	AL2G27890.t1	367	367	0	0	0	0	0	0	0	0
2	13440351	13441078	AtbZIP	AL2G27900	AL2G27900.t1	731	728	0	32	4	4	0	0	4	36
2	13443353	13454294	-	AL2G27910	AL2G27910.t1	5720	5729	0	0	934	874	726	726	1660	1600
2	13443353	13454294	-	AL2G27910	AL2G27910.t2	5741	5750	2	2	942	882	726	726	1670	1610
2	13454833	13455918	-	AL2G27930	AL2G27930.t1	686	686	0	4	6	6	0	0	6	10
2	13456082	13459368	WIT2	AL2G27940	AL2G27940.t2	2267	2267	0	0	170	148	1170	1170	1340	1318
2	13456082	13459368	WIT2	AL2G27940	AL2G27940.t1	2263	2263	0	0	158	136	1170	1170	1328	1306
2	13463093	13465897	-	AL2G27950	AL2G27950.t1	2206	2206	106	124	1322	1322	0	0	1428	1446
2	13467853	13470533	-	AL2G27960	AL2G27960.t1	2590	2590	18	2	28	28	0	0	46	30
2	13470624	13474668	-	AL2G27970	AL2G27970.t1	3781	3779	194	30	198	198	0	0	392	228
2	13470624	13474668	-	AL2G27970	AL2G27970.t1	3781	3779	194	30	198	198	0	0	392	228
2	13476403	13478046	-	AL2G27980	AL2G27980.t1	912	937	0	0	2	2	0	0	2	2
2	13494351	13497872	-	AL2G28000	AL2G28000.t1	2437	2437	0	0	2	2	0	0	2	2
2	13501247	13502612	-	AL2G28010	AL2G28010.t1	1281	1278	0	18	0	0	0	0	0	18
2	13505957	13508238	-	AL2G28030	AL2G28030.t1	2282	2279	56	68	522	522	0	0	578	590
2	13508246	13514012	MGP3	AL2G28040	AL2G28040.t1	3459	3459	330	160	1060	1060	0	0	1390	1220
2	13515777	13517795	BIM2	AL2G28060	AL2G28060.t1	1256	1253	410	602	420	420	0	0	830	1022
2	13517799	13521312	BIM2	AL2G28070	AL2G28070.t1	2516	2522	616	566	144	144	4	4	764	714
2	13517799	13521312	-	AL2G28070	AL2G28070.t1	2516	2522	616	566	144	144	4	4	764	714
2	13521363	13523572	-	AL2G28080	AL2G28080.t1	1260	1262	656	684	912	912	0	0	1568	1596
2	13539757	13542367	ACR4	AL2G28090	AL2G28090.t1	1701	1701	72	104	1050	1050	0	0	1122	1154
2	13549877	13550441	-	AL2G28100	AL2G28100.t1	562	558	108	60	0	16	0	16	108	92
2	13552187	13555101	-	AL2G28110	AL2G28110.t1	2218	2218	314	294	854	846	0	0	1168	1140
2	13555104	13559242	-	AL2G28120	AL2G28120.t1	2892	2891	220	282	1510	1510	0	0	1730	1792
2	13555104	13559242	-	AL2G28120	AL2G28120.t1	2892	2891	220	282	1510	1510	0	0	1730	1792
2	13559733	13561332	-	AL2G28130	AL2G28130.t1	1089	1092	122	158	58	58	0	0	180	216
2	13562675	13564212	-	AL2G28140	AL2G28140.t1	1239	1239	306	6	298	298	0	0	604	304
2	13564327	13565492	-	AL2G28150	AL2G28150.t1	680	680	0	6	2	2	0	0	2	8
2	13570310	13571862	-	AL2G28170	AL2G28170.t1	1212	1212	0	0	0	0	0	0	0	0
2	13570310	13571862	-	AL2G28170	AL2G28170.t1	1212	1212	0	0	0	0	0	0	0	0
2	13573220	13577292	AP1	AL2G28180	AL2G28180.t1	1161	1161	0	0	0	0	0	0	0	0
2	13583483	13587382	-	AL2G28200	AL2G28200.t1	493	493	0	0	0	0	0	0	0	0
2	13587987	13588603	-	AL2G28210	AL2G28210.t1	602	617	8	18	38	38	2	2	48	58
2	13593457	13594282	-	AL2G28230	AL2G28230.t1	826	826	0	12	48	48	2	2	50	62
2	13603849	13606062	-	AL2G28240	AL2G28240.t1	1748	1750	0	2	8	8	0	0	8	10
2	13617137	13618403	-	AL2G28250	AL2G28250.t1	1267	1265	114	60	48	48	0	0	162	108
2	13624657	13626716	-	AL2G28260	AL2G28260.t1	1881	1878	564	436	212	212	0	0	776	648
2	13626938	13628502	CRC	AL2G28270	AL2G28270.t1	891	891	0	0	4	4	0	0	4	4
2	13634251	13635822	-	AL2G28280	AL2G28280.t1	1574	1578	0	0	0	0	0	0	0	0
2	13634652	13635822	-	AL2G28280	AL2G28280.t2	1088	1088	0	0	0	0	0	0	0	0
2	13637667	13640261	FLN2	AL2G28290	AL2G28290.t1	2084	2084	4	14	574	574	0	0	578	588
2	13640270	13641992	FLN2	AL2G28300	AL2G28300.t1	1097	1097	98	262	218	218	0	0	316	480
2	13640270	13641992	SIK1	AL2G28300	AL2G28300.t1	1097	1097	98	262	218	218	0	0	316	480
2	13642074	13648322	SIK1	AL2G28310	AL2G28310.t1	2675	2675	146	142	2606	2606	4	4	2756	2752
2	13648686	13650052	SP1L2	AL2G28320	AL2G28320.t1	663	665	302	144	1668	1668	0	0	1970	1812
2	13650243	13652492	ATMES15	AL2G28330	AL2G28330.t1	1552	1552	0	0	2	2	0	0	2	2
2	13657924	13660778	-	AL2G28340	AL2G28340.t1	1744	1744	380	456	1086	1090	0	0	1466	1546
2	13664774	13666298	AFP1	AL2G28350	AL2G28350.t1	1315	1315	106	144	268	268	0	0	374	412
2	13666303	13668329	RPK1	AL2G28360	AL2G28360.t1	2027	2022	566	594	568	592	0	0	1134	1186
2	13670908	13672909	-	AL2G28370	AL2G28370.t1	1400	1399	0	0	234	234	0	0	234	234
2	13672745	13675369	-	AL2G28380	AL2G28380.t1	2625	2625	90	90	230	230	4	4	324	324
2	13676118	13677969	PDCB4	AL2G28400	AL2G28400.t1	1149	1154	1564	2258	3382	3322	6	0	4952	5580
2	13681401	13684999	WRKY57	AL2G28410	AL2G28410.t1	1491	1481	270	226	534	538	0	0	804	764
2	13689604	13690248	-	AL2G28420	AL2G28420.t1	645	643	0	2	2	2	0	0	2	4
2	13692774	13693418	-	AL2G28430	AL2G28430.t1	474	474	114	124	130	130	0	0	244	254
2	13693429	13695099	-	AL2G28440	AL2G28440.t1	1329	1329	184	160	480	480	8	0	672	640
2	13695824	13699886	-	AL2G28450	AL2G28450.t1	2128	2128	162	132	1646	1646	0	0	1808	1778
2	13695824	13699886	-	AL2G28450	AL2G28450.t1	2128	2128	162	132	1646	1646	0	0	1808	1778
2	13699954	13702430	-	AL2G28460	AL2G28460.t1	2477	2477	32	26	58	58	0	0	90	84
2	13702432	13706569	-	AL2G28470	AL2G28470.t1	3332	3276	280	210	484	480	4	4	768	694
2	13721634	13723451	CM3	AL2G28480	AL2G28480.t1	1185	1185	244	110	822	822	0	0	1066	932
2	13721634	13723451	-	AL2G28480	AL2G28480.t1	1185	1185	244	110	822	822	0	0	1066	932
2	13723455	13725919	-	AL2G28490	AL2G28490.t1	1322	1322	122	96	476	476	0	0	598	572
2	13728634	13730258	ATMINE1	AL2G28500	AL2G28500.t1	939	939	856	730	882	882	0	0	1738	1612
2	13732764	13735169	-	AL2G28510	AL2G28510.t1	1277	1277	56	58	38	38	0	0	94	96
2	13735404	13736627	ATELF5A-3	AL2G28520	AL2G28520.t1	775	775	664	1164	2388	2380	0	0	3052	3544
2	13740014	13743804	-	AL2G28530	AL2G28530.t1	2504	2510	1318	334	4956	4932	16	16	6290	5282
2	13744464	13745987	-	AL2G28540	AL2G28540.t1	1524	1524	6	6	42	42	0	0	48	48
2	13748293	13752009	AGO7	AL2G28550	AL2G28550.t1	3210	3213	146	130	692	692	4	4	842	826
2	13753856	13757569	-	AL2G28560	AL2G28560.t1	2854	2854	162	240	522	518	0	0	684	758
2	13757986	13759509	-	AL2G28570	AL2G28570.t1	1070	1070	1062	1804	918	922	4	4	1984	2730
2	13759774	13760310	-	AL2G28580	AL2G28580.t1	537	537	0	0	0	0	0	0	0	0
2	13760333	13764489	-	AL2G28590	AL2G28590.t1	2776	2775	0	0	158	106	304	304	462	410
2	13760333	13764489	-	AL2G28590	AL2G28590.t2	2896	2895	12	8	166	114	304	304	482	426
2	13764538	13765939	-	AL2G28600	AL2G28600.t1	684	686	52	24	206	206	0	0	258	230
2	13770464	13771693	NAP	AL2G28610	AL2G28610.t1	1042	1042	26	22	190	190	0	0	216	212
2	13772264	13774404	CYP704B1	AL2G28620	AL2G28620.t1	1759	1767	0	4	0	0	0	0	0	4
2	13774784	13776378	-	AL2G28630	AL2G28630.t1	818	818	392	398	10890	10890	4	4	11286	11292
2	13776434	13778151	-	AL2G28640	AL2G28640.t1	1158	1158	530	778	1542	1542	4	4	2076	2324
2	13783444	13785334	-	AL2G28650	AL2G28650.t1	1302	1302	16	0	66	66	0	0	82	66
2	13785434	13787052	-	AL2G28660	AL2G28660.t5	1132	1125	0	0	0	4	78	80	78	84
2	13785434	13788904	-	AL2G28660	AL2G28660.t4	1979	1972	0	0	20	4	106	112	126	116
2	13785504	13787052	-	AL2G28660	AL2G28660.t2	1066	1059	0	0	0	0	78	80	78	80
2	13785504	13787052	-	AL2G28660	AL2G28660.t1	1059	1052	0	0	0	0	76	80	76	80
2	13787154	13788904	-	AL2G28660	AL2G28660.t3	1194	1194	0	0	26	6	42	46	68	52
2	13821591	13823163	ATEXPA1	AL2G28670	AL2G28670.t1	1277	1277	508	492	1338	1338	0	0	1846	1830
2	13825687	13827776	AGL94	AL2G28680	AL2G28680.t1	1273	1273	0	0	0	0	0	0	0	0
2	13828335	13831656	-	AL2G28690	AL2G28690.t1	2736	2736	0	14	48	48	0	0	48	62
2	13835861	13837293	MYB105	AL2G28700	AL2G28700.t1	1268	1268	0	0	10	10	0	0	10	10
2	13840412	13842436	-	AL2G28710	AL2G28710.t1	1503	1506	418	302	716	724	0	0	1134	1026
2	13859791	13861648	-	AL2G28720	AL2G28720.t2	1363	1372	2	2	788	756	978	978	1768	1736
2	13859791	13861648	-	AL2G28720	AL2G28720.t1	1360	1369	0	0	788	756	978	978	1766	1734
2	13863733	13867456	CLE45	AL2G28730	AL2G28730.t1	1009	1002	44	62	16	16	0	0	60	78
2	13871261	13872197	ZFHD1	AL2G28760	AL2G28760.t1	937	937	292	122	280	280	0	0	572	402
2	13876561	13879208	-	AL2G28770	AL2G28770.t1	2119	2125	0	0	52	100	192	192	244	292
2	13876561	13879208	-	AL2G28770	AL2G28770.t2	2108	2114	0	0	52	100	192	192	244	292
2	13879751	13881165	RPL34	AL2G28780	AL2G28780.t1	609	609	0	0	0	0	21712	21712	21712	21712
2	13879751	13881165	RPL34	AL2G28780	AL2G28780.t2	1305	1299	8	2	928	848	21870	21870	22806	22720
2	13879751	13881165	RPL34	AL2G28780	AL2G28780.t3	1147	1141	0	0	98	14	21876	21876	21974	21890
2	13881647	13883176	-	AL2G28790	AL2G28790.t1	1356	1356	0	0	0	0	0	0	0	0
2	13883396	13884786	-	AL2G28800	AL2G28800.t1	1298	1304	0	0	2	2	0	0	2	2
2	13885125	13887306	SBH1	AL2G28810	AL2G28810.t1	1346	1349	226	402	1862	1890	6	8	2094	2300
2	13892260	13894026	-	AL2G28820	AL2G28820.t2	654	661	0	0	0	0	0	0	0	0
2	13892260	13894026	-	AL2G28820	AL2G28820.t1	1003	1010	0	0	0	0	0	0	0	0
2	13896273	13898696	CUL3B	AL2G28840	AL2G28840.t1	2372	2354	36	28	24	24	0	0	60	52
2	13898991	13901185	-	AL2G28850	AL2G28850.t1	879	879	180	168	444	444	0	0	624	612
2	13919481	13921106	-	AL2G28860	AL2G28860.t1	1631	1630	620	586	974	986	8	8	1602	1580
2	13924591	13926118	ATHVA22C	AL2G28870	AL2G28870.t1	780	780	2014	1810	2308	2308	0	0	4322	4118
2	13926581	13931226	-	AL2G28880	AL2G28880.t1	3658	3658	34	36	536	536	16	16	586	588
2	13931501	13933072	HO3	AL2G28890	AL2G28890.t1	965	965	0	0	8	8	0	0	8	8
2	13933230	13936336	-	AL2G28900	AL2G28900.t1	2503	2502	1364	574	36	20	0	0	1400	594
2	13936511	13939510	HEMB1	AL2G28910	AL2G28910.t1	1694	1715	732	814	1082	1086	0	0	1814	1900
2	13939831	13941375	SAG24	AL2G28920	AL2G28920.t1	899	899	0	0	2628	4732	2826	2826	5454	7558
2	13939831	13941375	SAG24	AL2G28920	AL2G28920.t2	978	983	0	84	2630	4734	2826	2826	5456	7644
2	13952050	13952916	-	AL2G28940	AL2G28940.t1	867	867	0	0	1296	1296	0	0	1296	1296
2	13962947	13964146	-	AL2G28950	AL2G28950.t1	1101	1101	0	0	0	0	0	0	0	0
2	13964694	13970116	CMT3	AL2G28960	AL2G28960.t1	2784	2811	522	564	508	508	0	0	1030	1072
2	13976486	13977596	-	AL2G28970	AL2G28970.t1	879	879	0	0	0	0	0	0	0	0
2	13980081	13981863	ATHB13	AL2G28980	AL2G28980.t1	1347	1347	244	348	3480	3480	8	8	3732	3836
2	13993178	13995503	-	AL2G28990	AL2G28990.t1	1539	1532	118	192	114	114	0	0	232	306
2	14006833	14008173	-	AL2G29060	AL2G29060.t1	645	657	18	4	0	0	0	0	18	4
2	14008239	14010163	-	AL2G29070	AL2G29070.t1	1626	1625	282	410	368	368	0	0	650	778
2	14011367	14013603	WRKY36	AL2G29080	AL2G29080.t1	1435	1432	14	32	18	18	0	0	32	50
2	14021935	14022703	GGT3	AL2G29090	AL2G29090.t1	591	590	0	0	0	0	0	0	0	0
2	14032036	14036813	ATAMY3	AL2G29120	AL2G29120.t1	3006	2978	2656	1702	5810	5786	4	4	8470	7492
2	14039509	14041673	-	AL2G29130	AL2G29130.t1	1280	1280	878	1390	842	842	0	0	1720	2232
2	14042499	14046643	ATNRT1:2	AL2G29140	AL2G29140.t1	2112	2113	1064	700	1220	1224	0	0	2284	1924
2	14052518	14055812	-	AL2G29150	AL2G29150.t1	1530	1530	0	0	4	4	0	0	4	4
2	14055956	14059133	-	AL2G29160	AL2G29160.t1	2114	2114	0	0	0	0	0	0	0	0
2	14126548	14127903	SHW1	AL2G29180	AL2G29180.t1	835	835	216	132	62	46	0	0	278	178
2	14128058	14130481	-	AL2G29190	AL2G29190.t1	2293	2293	46	64	608	608	4	4	658	676
2	14130509	14132403	PP2A	AL2G29200	AL2G29200.t1	1247	1247	118	86	2150	2142	4	4	2272	2232
2	14135483	14137373	CLE26	AL2G29210	AL2G29210.t1	739	741	236	144	250	250	4	4	490	398
2	14141041	14142323	-	AL2G29220	AL2G29220.t1	867	868	320	100	344	344	0	0	664	444
2	14144812	14147093	-	AL2G29230	AL2G29230.t1	2282	2282	6	4	32	32	0	0	38	36
2	14148734	14150233	-	AL2G29240	AL2G29240.t1	1330	1330	70	68	1150	1150	4	4	1224	1222
2	14168698	14169912	-	AL2G29270	AL2G29270.t1	683	683	0	0	0	0	0	0	0	0
2	14179158	14182573	-	AL2G29280	AL2G29280.t1	1178	1178	0	0	0	0	0	0	0	0
2	14179158	14182573	-	AL2G29280	AL2G29280.t1	1178	1178	0	0	0	0	0	0	0	0
2	14179158	14182573	-	AL2G29280	AL2G29280.t1	1178	1178	0	0	0	0	0	0	0	0
2	14187018	14193832	SNL4	AL2G29300	AL2G29300.t1	4516	4525	1122	1132	1174	1178	0	0	2296	2310
2	14194728	14197325	-	AL2G29310	AL2G29310.t1	1385	1385	0	0	0	0	0	0	0	0
2	14194728	14197325	-	AL2G29310	AL2G29310.t1	1385	1385	0	0	0	0	0	0	0	0
2	14197329	14202123	EMB25	AL2G29320	AL2G29320.t1	4127	4128	146	110	2650	2646	0	0	2796	2756
2	14197329	14202123	-	AL2G29320	AL2G29320.t1	4127	4128	146	110	2650	2646	0	0	2796	2756
2	14202218	14203333	-	AL2G29330	AL2G29330.t1	545	553	0	0	2	2	0	0	2	2
2	14205938	14207648	GATL9	AL2G29340	AL2G29340.t1	1711	1711	370	510	896	892	4	4	1270	1406
2	14209058	14211842	-	AL2G29350	AL2G29350.t1	1889	1895	226	356	292	272	12	8	530	636
2	14211877	14215103	-	AL2G29360	AL2G29360.t1	2111	2109	306	234	100	84	0	0	406	318
2	14226386	14228723	ATFH8	AL2G29410	AL2G29410.t1	2271	2280	12	20	34	34	0	0	46	54
2	14234438	14237268	-	AL2G29430	AL2G29430.t1	1446	1440	90	100	82	86	0	0	172	186
2	14237508	14240102	-	AL2G29440	AL2G29440.t1	1934	1924	1594	1588	2448	2424	10	8	4052	4020
2	14240648	14242542	MMP	AL2G29450	AL2G29450.t1	1895	1895	16	14	16	16	0	0	32	30
2	14245048	14247941	-	AL2G29460	AL2G29460.t1	1993	1993	292	176	1442	1442	0	0	1734	1618
2	14248460	14249073	-	AL2G29470	AL2G29470.t1	614	614	4	2	8	8	0	0	12	10
2	14251638	14252639	-	AL2G29480	AL2G29480.t1	996	999	494	536	168	188	0	0	662	724
2	14252682	14253093	-	AL2G29490	AL2G29490.t1	412	418	0	0	0	0	0	0	0	0
2	14253173	14255343	-	AL2G29500	AL2G29500.t1	1912	1918	516	484	110	110	16	16	642	610
2	14263448	14266384	CYCD1;1	AL2G29510	AL2G29510.t1	1985	1993	394	240	870	874	8	8	1272	1122
2	14270010	14271803	-	AL2G29520	AL2G29520.t1	840	840	174	98	100	96	8	8	282	202
2	14275398	14276996	TBL27	AL2G29530	AL2G29530.t1	1521	1521	102	142	204	204	0	0	306	346
2	14279308	14282915	-	AL2G29540	AL2G29540.t2	2707	2730	0	0	12	62	46	46	58	108
2	14279308	14282915	-	AL2G29540	AL2G29540.t1	2695	2718	0	0	12	62	46	46	58	108
2	14283311	14285983	-	AL2G29550	AL2G29550.t1	1572	1571	160	34	118	118	0	0	278	152
2	14297928	14298414	-	AL2G29560	AL2G29560.t1	487	487	0	0	96	96	8	8	104	104
2	14298945	14299293	-	AL2G29570	AL2G29570.t1	349	349	0	0	0	0	0	0	0	0
2	14300296	14303103	-	AL2G29580	AL2G29580.t1	1908	1908	714	1108	1156	1156	4	4	1874	2268
2	14307263	14310813	ATTPS8	AL2G29590	AL2G29590.t1	2946	2946	80	92	202	202	0	0	282	294
