contig	start	end	gene_Name	gene_ID	transcript_ID	len_My	len_Sp	unqC_My	unqC_Sp	biAlC_My	biAlC_Sp	mulC_My	mulC_Sp	totalC_My	totalC_Sp
2	13321603	13322547	AGP19	AL2G27640	AL2G27640.t1	860	860	0	0	908	908	4	4	912	912
2	13322550	13323498	-	AL2G27650	AL2G27650.t1	716	700	130	130	168	168	0	0	298	298
2	13324803	13325273	-	AL2G27660	AL2G27660.t1	309	309	0	0	154	154	0	0	154	154
2	13325826	13329878	-	AL2G27670	AL2G27670.t1	2621	2621	428	324	618	618	16	18	1062	960
2	13338377	13343828	ATPPC4	AL2G27680	AL2G27680.t1	3348	3348	0	0	0	0	0	0	0	0
2	13344663	13345429	ATNUDT1	AL2G27690	AL2G27690.t1	693	693	1178	1058	108	108	0	0	1286	1166
2	13345601	13346148	IDA	AL2G27710	AL2G27710.t1	548	548	2	14	2	2	0	0	4	16
2	13348414	13350138	-	AL2G27720	AL2G27720.t1	1532	1532	8	0	24	24	0	0	32	24
2	13350913	13352359	-	AL2G27730	AL2G27730.t1	779	779	796	488	118	258	16	16	930	762
2	13353416	13358228	LINC3	AL2G27740	AL2G27740.t1	3594	3594	418	474	450	450	4	4	872	928
2	13360489	13361118	CLE12	AL2G27750	AL2G27750.t1	630	630	92	38	30	30	0	0	122	68
2	13369455	13370998	BRC2	AL2G27760	AL2G27760.t1	1467	1460	2	2	32	64	52	52	86	118
2	13369455	13370998	BRC2	AL2G27760	AL2G27760.t2	1449	1442	0	0	32	64	52	52	84	116
2	13388773	13390740	-	AL2G27770	AL2G27770.t1	1478	1478	634	320	406	406	0	0	1040	726
2	13394613	13398169	-	AL2G27780	AL2G27780.t1	1848	1848	94	124	930	930	4	4	1028	1058
2	13399857	13400388	-	AL2G27790	AL2G27790.t1	533	533	0	0	0	0	0	0	0	0
2	13402967	13406148	STN7	AL2G27800	AL2G27800.t1	2049	2049	182	204	668	668	0	0	850	872
2	13409303	13415397	RAV2	AL2G27810	AL2G27810.t1	1369	1370	42	28	136	136	0	0	178	164
2	13416120	13417208	-	AL2G27820	AL2G27820.t1	785	780	0	0	0	0	0	0	0	0
2	13420303	13422180	-	AL2G27830	AL2G27830.t1	1297	1299	0	0	0	0	0	0	0	0
2	13427058	13428618	-	AL2G27840	AL2G27840.t1	1171	1169	426	436	16	16	0	0	442	452
2	13432793	13433578	ATSOFL2	AL2G27860	AL2G27860.t1	786	811	32	176	116	116	4	4	152	296
2	13433596	13435518	-	AL2G27870	AL2G27870.t1	837	837	38	78	26	26	0	0	64	104
2	13436153	13436846	-	AL2G27880	AL2G27880.t1	699	695	16	6	2	2	0	0	18	8
2	13437246	13437778	-	AL2G27890	AL2G27890.t1	367	367	0	0	0	0	0	0	0	0
2	13440351	13441078	AtbZIP	AL2G27900	AL2G27900.t1	731	728	2	16	14	14	0	0	16	30
2	13443353	13454294	-	AL2G27910	AL2G27910.t1	5720	5732	0	0	758	482	644	652	1402	1134
2	13443353	13454294	-	AL2G27910	AL2G27910.t2	5741	5753	0	0	762	486	644	652	1406	1138
2	13454833	13455918	-	AL2G27930	AL2G27930.t1	686	686	0	0	0	0	0	0	0	0
2	13456082	13459368	WIT2	AL2G27940	AL2G27940.t2	2267	2267	8	10	298	274	796	796	1102	1080
2	13456082	13459368	WIT2	AL2G27940	AL2G27940.t1	2263	2263	0	0	298	274	796	796	1094	1070
2	13463093	13465897	-	AL2G27950	AL2G27950.t1	2206	2208	116	128	1682	1682	8	8	1806	1818
2	13467853	13470533	-	AL2G27960	AL2G27960.t1	2590	2590	22	0	32	32	0	0	54	32
2	13470624	13474668	-	AL2G27970	AL2G27970.t1	3781	3779	202	12	282	282	0	0	484	294
2	13470624	13474668	-	AL2G27970	AL2G27970.t1	3781	3779	202	12	282	282	0	0	484	294
2	13476403	13478046	-	AL2G27980	AL2G27980.t1	912	937	0	0	2	2	0	0	2	2
2	13494351	13497872	-	AL2G28000	AL2G28000.t1	2437	2437	0	2	0	0	0	0	0	2
2	13501247	13502612	-	AL2G28010	AL2G28010.t1	1281	1278	0	30	0	0	0	0	0	30
2	13505957	13508238	-	AL2G28030	AL2G28030.t1	2282	2282	96	76	530	526	0	0	626	602
2	13508246	13514012	MGP3	AL2G28040	AL2G28040.t1	3459	3459	724	366	436	436	0	0	1160	802
2	13515777	13517795	BIM2	AL2G28060	AL2G28060.t1	1256	1253	524	594	354	334	4	4	882	932
2	13517799	13521312	BIM2	AL2G28070	AL2G28070.t1	2516	2525	650	542	142	150	0	0	792	692
2	13517799	13521312	-	AL2G28070	AL2G28070.t1	2516	2525	650	542	142	150	0	0	792	692
2	13521363	13523572	-	AL2G28080	AL2G28080.t1	1260	1262	572	524	756	756	0	0	1328	1280
2	13539757	13542367	ACR4	AL2G28090	AL2G28090.t1	1701	1701	32	72	602	602	0	0	634	674
2	13549877	13550441	-	AL2G28100	AL2G28100.t1	562	558	110	42	4	8	0	0	114	50
2	13552187	13555101	-	AL2G28110	AL2G28110.t1	2218	2218	198	222	416	416	4	4	618	642
2	13555104	13559242	-	AL2G28120	AL2G28120.t1	2892	2892	410	386	1068	1072	0	0	1478	1458
2	13555104	13559242	-	AL2G28120	AL2G28120.t1	2892	2892	410	386	1068	1072	0	0	1478	1458
2	13559733	13561332	-	AL2G28130	AL2G28130.t1	1089	1085	146	118	74	74	0	0	220	192
2	13562675	13564212	-	AL2G28140	AL2G28140.t1	1239	1239	430	0	446	446	0	0	876	446
2	13564327	13565492	-	AL2G28150	AL2G28150.t1	680	680	4	16	0	0	0	0	4	16
2	13570310	13571862	-	AL2G28170	AL2G28170.t1	1212	1212	0	4	2	2	0	0	2	6
2	13570310	13571862	-	AL2G28170	AL2G28170.t1	1212	1212	0	4	2	2	0	0	2	6
2	13573220	13577292	AP1	AL2G28180	AL2G28180.t1	1161	1161	0	0	8	8	0	0	8	8
2	13583483	13587382	-	AL2G28200	AL2G28200.t1	493	493	0	0	0	0	0	0	0	0
2	13587987	13588603	-	AL2G28210	AL2G28210.t1	602	617	2	4	4	4	0	0	6	8
2	13593457	13594282	-	AL2G28230	AL2G28230.t1	826	826	0	0	2	2	0	0	2	2
2	13603849	13606062	-	AL2G28240	AL2G28240.t1	1748	1750	0	0	2	2	0	0	2	2
2	13617137	13618403	-	AL2G28250	AL2G28250.t1	1267	1267	78	54	60	60	0	0	138	114
2	13624657	13626716	-	AL2G28260	AL2G28260.t1	1881	1879	646	334	472	472	0	0	1118	806
2	13626938	13628502	CRC	AL2G28270	AL2G28270.t1	891	891	2	0	10	10	0	0	12	10
2	13634251	13635822	-	AL2G28280	AL2G28280.t1	1574	1578	0	0	0	0	0	0	0	0
2	13634652	13635822	-	AL2G28280	AL2G28280.t2	1088	1088	0	0	0	0	0	0	0	0
2	13637667	13640261	FLN2	AL2G28290	AL2G28290.t1	2084	2084	22	24	230	230	0	0	252	254
2	13640270	13641992	FLN2	AL2G28300	AL2G28300.t1	1097	1097	18	52	514	514	0	0	532	566
2	13640270	13641992	SIK1	AL2G28300	AL2G28300.t1	1097	1097	18	52	514	514	0	0	532	566
2	13642074	13648322	SIK1	AL2G28310	AL2G28310.t1	2675	2675	126	92	2834	2838	0	0	2960	2930
2	13648686	13650052	SP1L2	AL2G28320	AL2G28320.t1	663	665	992	392	4494	4494	0	0	5486	4886
2	13650243	13652492	ATMES15	AL2G28330	AL2G28330.t1	1552	1552	0	0	0	0	0	0	0	0
2	13657924	13660778	-	AL2G28340	AL2G28340.t1	1744	1744	150	542	1000	1004	4	4	1154	1550
2	13664774	13666298	AFP1	AL2G28350	AL2G28350.t1	1315	1315	76	96	300	300	0	0	376	396
2	13666303	13668329	RPK1	AL2G28360	AL2G28360.t1	2027	2022	450	388	892	904	0	0	1342	1292
2	13670908	13672909	-	AL2G28370	AL2G28370.t1	1400	1399	4	2	320	320	0	0	324	322
2	13672745	13675369	-	AL2G28380	AL2G28380.t1	2625	2625	108	76	312	312	4	4	424	392
2	13676118	13677969	PDCB4	AL2G28400	AL2G28400.t1	1154	1154	2552	2806	5430	5426	4	4	7986	8236
2	13681401	13684999	WRKY57	AL2G28410	AL2G28410.t1	1491	1481	720	468	894	890	0	0	1614	1358
2	13689604	13690248	-	AL2G28420	AL2G28420.t1	645	643	0	2	0	0	0	0	0	2
2	13692774	13693418	-	AL2G28430	AL2G28430.t1	474	474	34	24	198	198	0	0	232	222
2	13693429	13695099	-	AL2G28440	AL2G28440.t1	1329	1329	164	186	462	462	0	0	626	648
2	13695824	13699886	-	AL2G28450	AL2G28450.t1	2128	2128	0	108	2194	2194	4	4	2198	2306
2	13695824	13699886	-	AL2G28450	AL2G28450.t1	2128	2128	0	108	2194	2194	4	4	2198	2306
2	13699954	13702430	-	AL2G28460	AL2G28460.t1	2477	2477	4	24	78	78	0	0	82	102
2	13702432	13706569	-	AL2G28470	AL2G28470.t1	3323	3276	32	394	464	480	0	0	496	874
2	13721634	13723451	CM3	AL2G28480	AL2G28480.t1	1185	1185	262	118	876	876	0	0	1138	994
2	13721634	13723451	-	AL2G28480	AL2G28480.t1	1185	1185	262	118	876	876	0	0	1138	994
2	13723455	13725919	-	AL2G28490	AL2G28490.t1	1322	1322	42	36	652	652	0	0	694	688
2	13728634	13730258	ATMINE1	AL2G28500	AL2G28500.t1	939	939	1226	622	944	944	0	0	2170	1566
2	13732764	13735169	-	AL2G28510	AL2G28510.t1	1277	1277	44	68	44	44	0	0	88	112
2	13735404	13736627	ATELF5A-3	AL2G28520	AL2G28520.t1	775	775	1308	1396	4620	4624	24	24	5952	6044
2	13740014	13743804	-	AL2G28530	AL2G28530.t1	2504	2510	1192	438	5418	5374	46	34	6656	5846
2	13744464	13745987	-	AL2G28540	AL2G28540.t1	1524	1524	14	10	118	118	0	0	132	128
2	13748293	13752009	AGO7	AL2G28550	AL2G28550.t1	3210	3213	28	242	942	942	0	0	970	1184
2	13753856	13757569	-	AL2G28560	AL2G28560.t1	2854	2854	46	238	750	754	0	0	796	992
2	13757986	13759509	-	AL2G28570	AL2G28570.t1	1070	1070	1052	1636	902	902	0	0	1954	2538
2	13759774	13760310	-	AL2G28580	AL2G28580.t1	537	537	0	0	0	0	0	0	0	0
2	13760333	13764489	-	AL2G28590	AL2G28590.t2	2895	2895	0	0	256	396	678	678	934	1074
2	13760333	13764489	-	AL2G28590	AL2G28590.t1	2775	2775	0	0	196	336	678	678	874	1014
2	13764538	13765939	-	AL2G28600	AL2G28600.t1	686	686	74	30	290	290	0	0	364	320
2	13770464	13771693	NAP	AL2G28610	AL2G28610.t1	1042	1042	2	0	342	342	0	0	344	342
2	13772264	13774404	CYP704B1	AL2G28620	AL2G28620.t1	1759	1767	2	0	2	2	0	0	4	2
2	13774784	13776378	-	AL2G28630	AL2G28630.t1	818	818	656	624	16762	16762	8	8	17426	17394
2	13776434	13778151	-	AL2G28640	AL2G28640.t1	1158	1158	550	762	1220	1224	0	0	1770	1986
2	13783444	13785334	-	AL2G28650	AL2G28650.t1	1302	1302	30	198	332	332	0	0	362	530
2	13785434	13788904	-	AL2G28660	AL2G28660.t4	1979	1972	0	0	76	56	130	128	206	184
2	13785434	13787052	-	AL2G28660	AL2G28660.t5	1132	1125	0	0	0	8	108	104	108	112
2	13785504	13787052	-	AL2G28660	AL2G28660.t2	1066	1059	0	0	0	2	108	104	108	106
2	13785504	13787052	-	AL2G28660	AL2G28660.t1	1059	1052	0	0	0	2	104	102	104	104
2	13787154	13788904	-	AL2G28660	AL2G28660.t3	1194	1194	8	16	76	48	40	40	124	104
2	13821591	13823163	ATEXPA1	AL2G28670	AL2G28670.t1	1277	1277	652	54	2084	2084	4	4	2740	2142
2	13825687	13827776	AGL94	AL2G28680	AL2G28680.t1	1273	1273	0	2	2	2	0	0	2	4
2	13828335	13831656	-	AL2G28690	AL2G28690.t1	2736	2736	0	28	142	142	4	4	146	174
2	13835861	13837293	MYB105	AL2G28700	AL2G28700.t1	1268	1268	0	0	2	2	0	0	2	2
2	13840412	13842436	-	AL2G28710	AL2G28710.t1	1503	1506	644	370	1448	1444	0	0	2092	1814
2	13859791	13861648	-	AL2G28720	AL2G28720.t1	1360	1369	0	0	384	342	1330	1330	1714	1672
2	13859791	13861648	-	AL2G28720	AL2G28720.t2	1363	1372	0	6	382	340	1330	1330	1712	1676
2	13863733	13867456	CLE45	AL2G28730	AL2G28730.t1	1009	1002	30	72	68	68	0	0	98	140
2	13871261	13872197	ZFHD1	AL2G28760	AL2G28760.t1	937	937	188	60	336	336	0	0	524	396
2	13876561	13879208	-	AL2G28770	AL2G28770.t1	2119	2125	0	0	116	124	122	122	238	246
2	13876561	13879208	-	AL2G28770	AL2G28770.t2	2108	2114	0	0	116	124	122	122	238	246
2	13879751	13881165	RPL34	AL2G28780	AL2G28780.t1	609	609	0	0	0	2	20276	20298	20276	20300
2	13879751	13881165	RPL34	AL2G28780	AL2G28780.t3	1147	1147	0	0	114	30	20510	20532	20624	20562
2	13879751	13881165	RPL34	AL2G28780	AL2G28780.t2	1305	1305	402	576	292	206	20510	20532	21204	21314
2	13881647	13883176	-	AL2G28790	AL2G28790.t1	1356	1356	0	0	0	0	0	0	0	0
2	13883396	13884786	-	AL2G28800	AL2G28800.t1	1298	1304	0	0	4	4	0	0	4	4
2	13885125	13887306	SBH1	AL2G28810	AL2G28810.t1	1346	1347	304	316	1488	1512	8	8	1800	1836
2	13892260	13894026	-	AL2G28820	AL2G28820.t2	654	661	0	0	0	0	0	0	0	0
2	13892260	13894026	-	AL2G28820	AL2G28820.t1	1003	1010	0	0	0	0	0	0	0	0
2	13896273	13898696	CUL3B	AL2G28840	AL2G28840.t1	2372	2354	32	22	34	34	0	0	66	56
2	13898991	13901185	-	AL2G28850	AL2G28850.t1	879	879	100	442	512	512	0	0	612	954
2	13919481	13921106	-	AL2G28860	AL2G28860.t1	1630	1630	548	606	652	656	36	12	1236	1274
2	13924591	13926118	ATHVA22C	AL2G28870	AL2G28870.t1	780	780	1752	2224	3404	3404	4	4	5160	5632
2	13926581	13931226	-	AL2G28880	AL2G28880.t1	3658	3658	46	76	498	498	8	8	552	582
2	13931501	13933072	HO3	AL2G28890	AL2G28890.t1	965	965	0	0	0	0	0	0	0	0
2	13933230	13936336	-	AL2G28900	AL2G28900.t1	2503	2502	636	418	56	36	0	0	692	454
2	13936511	13939510	HEMB1	AL2G28910	AL2G28910.t1	1704	1705	580	466	1240	1248	0	0	1820	1714
2	13939831	13941375	SAG24	AL2G28920	AL2G28920.t2	978	983	60	30	614	616	7678	7678	8352	8324
2	13939831	13941375	SAG24	AL2G28920	AL2G28920.t1	899	899	0	0	608	610	7678	7678	8286	8288
2	13952050	13952916	-	AL2G28940	AL2G28940.t1	867	867	2	0	902	902	4	4	908	906
2	13962947	13964146	-	AL2G28950	AL2G28950.t1	1101	1101	0	0	0	0	0	0	0	0
2	13964694	13970116	CMT3	AL2G28960	AL2G28960.t1	2784	2811	460	550	456	456	0	0	916	1006
2	13976486	13977596	-	AL2G28970	AL2G28970.t1	879	879	0	0	2	2	0	0	2	2
2	13980081	13981863	ATHB13	AL2G28980	AL2G28980.t1	1347	1347	214	346	3324	3324	0	0	3538	3670
2	13993178	13995503	-	AL2G28990	AL2G28990.t1	1534	1534	210	322	202	202	0	0	412	524
2	14006833	14008173	-	AL2G29060	AL2G29060.t1	645	645	56	70	32	32	0	0	88	102
2	14008239	14010163	-	AL2G29070	AL2G29070.t1	1626	1626	270	490	634	634	0	0	904	1124
2	14011367	14013603	WRKY36	AL2G29080	AL2G29080.t1	1435	1432	14	64	24	24	0	0	38	88
2	14021935	14022703	GGT3	AL2G29090	AL2G29090.t1	591	590	0	0	0	0	0	0	0	0
2	14032036	14036813	ATAMY3	AL2G29120	AL2G29120.t1	3006	2978	2002	1666	4658	4658	0	0	6660	6324
2	14039509	14041673	-	AL2G29130	AL2G29130.t1	1280	1280	3326	2650	2240	2244	0	0	5566	4894
2	14042499	14046643	ATNRT1:2	AL2G29140	AL2G29140.t1	2112	2113	1318	1216	1654	1530	28	28	3000	2774
2	14052518	14055812	-	AL2G29150	AL2G29150.t1	1530	1530	0	0	0	0	0	0	0	0
2	14055956	14059133	-	AL2G29160	AL2G29160.t1	2114	2114	0	0	0	0	0	0	0	0
2	14126548	14127903	SHW1	AL2G29180	AL2G29180.t1	839	831	170	102	32	32	0	0	202	134
2	14128058	14130481	-	AL2G29190	AL2G29190.t1	2293	2293	34	44	590	590	0	0	624	634
2	14130509	14132403	PP2A	AL2G29200	AL2G29200.t1	1247	1247	60	64	2290	2286	0	0	2350	2350
2	14135483	14137373	CLE26	AL2G29210	AL2G29210.t1	740	737	180	130	486	478	74	74	740	682
2	14141041	14142323	-	AL2G29220	AL2G29220.t1	867	867	186	204	812	812	0	0	998	1016
2	14144812	14147093	-	AL2G29230	AL2G29230.t1	2282	2282	2	0	14	14	0	0	16	14
2	14148734	14150233	-	AL2G29240	AL2G29240.t1	1330	1330	0	0	1548	1548	32	32	1580	1580
2	14168698	14169912	-	AL2G29270	AL2G29270.t1	683	683	0	0	0	0	0	0	0	0
2	14179158	14182573	-	AL2G29280	AL2G29280.t1	1178	1178	0	0	0	0	0	0	0	0
2	14179158	14182573	-	AL2G29280	AL2G29280.t1	1178	1178	0	0	0	0	0	0	0	0
2	14179158	14182573	-	AL2G29280	AL2G29280.t1	1178	1178	0	0	0	0	0	0	0	0
2	14187018	14193832	SNL4	AL2G29300	AL2G29300.t1	4516	4525	1066	926	1274	1274	4	2	2344	2202
2	14194728	14197325	-	AL2G29310	AL2G29310.t1	1385	1385	2	0	0	0	0	0	2	0
2	14194728	14197325	-	AL2G29310	AL2G29310.t1	1385	1385	2	0	0	0	0	0	2	0
2	14197329	14202123	EMB25	AL2G29320	AL2G29320.t1	4127	4128	348	344	1474	1474	4	4	1826	1822
2	14197329	14202123	-	AL2G29320	AL2G29320.t1	4127	4128	348	344	1474	1474	4	4	1826	1822
2	14202218	14203333	-	AL2G29330	AL2G29330.t1	545	553	0	0	2	2	0	0	2	2
2	14205938	14207648	GATL9	AL2G29340	AL2G29340.t1	1711	1711	660	1828	594	598	0	0	1254	2426
2	14209058	14211842	-	AL2G29350	AL2G29350.t1	1895	1895	42	6	554	554	0	0	596	560
2	14211877	14215103	-	AL2G29360	AL2G29360.t1	2111	2109	414	506	220	196	0	0	634	702
2	14226386	14228723	ATFH8	AL2G29410	AL2G29410.t1	2283	2271	36	4	72	72	0	0	108	76
2	14234438	14237268	-	AL2G29430	AL2G29430.t1	1446	1440	144	142	104	112	4	4	252	258
2	14237508	14240102	-	AL2G29440	AL2G29440.t1	1932	1927	960	854	3154	3154	8	8	4122	4016
2	14240648	14242542	MMP	AL2G29450	AL2G29450.t1	1895	1895	22	18	30	30	0	0	52	48
2	14245048	14247941	-	AL2G29460	AL2G29460.t1	1993	1993	302	290	1186	1178	4	2	1492	1470
2	14248460	14249073	-	AL2G29470	AL2G29470.t1	614	614	6	38	50	50	0	0	56	88
2	14251638	14252639	-	AL2G29480	AL2G29480.t1	996	1002	524	360	330	334	0	0	854	694
2	14252682	14253093	-	AL2G29490	AL2G29490.t1	412	418	0	0	0	0	0	0	0	0
2	14253173	14255343	-	AL2G29500	AL2G29500.t1	1912	1918	256	306	106	102	0	0	362	408
2	14263448	14266384	CYCD1;1	AL2G29510	AL2G29510.t1	1984	1993	144	94	592	592	48	48	784	734
2	14270010	14271803	-	AL2G29520	AL2G29520.t1	840	840	236	168	54	62	0	0	290	230
2	14275398	14276996	TBL27	AL2G29530	AL2G29530.t1	1521	1521	174	410	108	108	0	0	282	518
2	14279308	14282915	-	AL2G29540	AL2G29540.t1	2695	2718	0	0	0	6	6	6	6	12
2	14279308	14282915	-	AL2G29540	AL2G29540.t2	2707	2730	0	0	0	6	6	6	6	12
2	14283311	14285983	-	AL2G29550	AL2G29550.t1	1571	1571	432	274	328	324	0	0	760	598
2	14297928	14298414	-	AL2G29560	AL2G29560.t1	487	487	0	0	114	114	32	32	146	146
2	14298945	14299293	-	AL2G29570	AL2G29570.t1	349	349	0	0	0	0	0	0	0	0
2	14300296	14303103	-	AL2G29580	AL2G29580.t1	1908	1908	582	170	606	598	4	4	1192	772
2	14307263	14310813	ATTPS8	AL2G29590	AL2G29590.t1	2946	2946	148	134	222	222	0	0	370	356
2	14316515	14320313	KUP6	AL2G29600	AL2G29600.t1	2721	2720	530	258	276	276	0	0	806	534
2	14326087	14328293	SPDS2	AL2G29610	AL2G29610.t1	1297	1297	500	504	3252	3252	0	0	3752	3756
2	14333128	14333863	-	AL2G29620	AL2G29620.t1	736	741	2	0	0	0	0	0	2	0
2	14341638	14342373	-	AL2G29630	AL2G29630.t1	736	736	0	0	0	0	0	0	0	0
2	14344528	14346255	ENT1	AL2G29640	AL2G29640.t1	1620	1624	708	686	1096	1096	4	4	1808	1786
2	14346263	14348183	ENT1	AL2G29650	AL2G29650.t1	1630	1630	134	116	216	216	0	0	350	332
2	14346263	14348183	-	AL2G29650	AL2G29650.t1	1630	1630	134	116	216	216	0	0	350	332
2	14350064	14351303	-	AL2G29660	AL2G29660.t1	583	583	152	552	358	362	0	0	510	914
2	14355337	14357603	PG2	AL2G29680	AL2G29680.t1	2128	2129	4458	4958	5016	5080	0	0	9474	10038
2	14374819	14376383	-	AL2G29690	AL2G29690.t1	1517	1565	0	0	0	0	0	0	0	0
2	14383135	14384423	-	AL2G29700	AL2G29700.t1	1207	1206	2	0	76	76	0	0	78	76
2	14385669	14388363	-	AL2G29710	AL2G29710.t1	1922	1922	0	0	0	0	24	24	24	24
2	14387034	14388363	-	AL2G29710	AL2G29710.t2	1330	1330	0	0	6	6	24	24	30	30
2	14391019	14393793	-	AL2G29730	AL2G29730.t1	1922	1922	0	0	0	0	20	20	20	20
2	14391019	14393793	-	AL2G29730	AL2G29730.t1	1922	1922	0	0	0	0	20	20	20	20
2	14401428	14403086	-	AL2G29760	AL2G29760.t1	1599	1603	600	0	326	326	0	0	926	326
2	14403661	14407093	-	AL2G29770	AL2G29770.t1	1511	1504	0	0	0	0	4	4	4	4
2	14405283	14407093	-	AL2G29770	AL2G29770.t2	856	856	0	0	2	2	4	4	6	6
2	14408402	14413713	ATBCA4	AL2G29780	AL2G29780.t1	1668	1671	142	218	2280	2280	8	8	2430	2506
2	14418070	14419073	-	AL2G29790	AL2G29790.t1	1004	1004	166	276	512	488	4	4	682	768
2	14429178	14432969	-	AL2G29800	AL2G29800.t1	2322	2317	28	80	132	132	0	0	160	212
2	14433026	14434693	SRO3	AL2G29810	AL2G29810.t1	1226	1225	8	6	12	12	0	0	20	18
2	14442877	14443703	-	AL2G29840	AL2G29840.t1	827	829	176	152	282	278	0	0	458	430
2	14445728	14447730	-	AL2G29850	AL2G29850.t1	1445	1444	548	524	254	250	0	0	802	774
2	14447732	14449673	-	AL2G29860	AL2G29860.t2	1001	1001	0	0	5142	6580	14272	14268	19414	20848
2	14447732	14449673	-	AL2G29860	AL2G29860.t1	1082	1082	16	26	5182	6620	14272	14268	19470	20914
2	14455858	14458333	-	AL2G29890	AL2G29890.t1	1333	1334	68	82	88	84	466	466	622	632
2	14455858	14458333	-	AL2G29890	AL2G29890.t2	1288	1289	0	0	86	82	466	466	552	548
2	14463788	14469613	KNAT2	AL2G29900	AL2G29900.t1	1244	1244	500	584	718	718	0	0	1218	1302
2	14470008	14472713	CRK2	AL2G29910	AL2G29910.t1	2182	2182	302	296	926	926	0	0	1228	1222
2	14475266	14481773	CRK3	AL2G29920	AL2G29920.t1	2558	2559	602	826	554	554	0	0	1156	1380
2	14482028	14482810	EDA24	AL2G29930	AL2G29930.t1	783	782	6	0	16	16	0	0	22	16
2	14485908	14488911	-	AL2G29940	AL2G29940.t1	2025	2042	214	222	288	288	0	0	502	510
2	14498007	14500724	WEI8	AL2G29950	AL2G29950.t1	1429	1429	2	2	20	20	0	0	22	22
2	14504417	14508063	-	AL2G29960	AL2G29960.t1	2090	2080	324	268	1992	1992	22	22	2338	2282
2	14508357	14510136	-	AL2G29970	AL2G29970.t1	1305	1310	376	192	328	328	0	0	704	520
2	14510237	14511228	-	AL2G29980	AL2G29980.t1	992	992	364	198	362	362	2	2	728	562
2	14511547	14515112	AOAT2	AL2G29990	AL2G29990.t1	1926	1930	92	8	210	182	8	8	310	198
2	14515327	14515990	-	AL2G30000	AL2G30000.t1	664	664	2	4	2	2	0	0	4	6
2	14517787	14520030	-	AL2G30010	AL2G30010.t1	1508	1508	276	304	3832	3828	20	20	4128	4152
2	14522437	14523730	-	AL2G30020	AL2G30020.t1	853	853	0	0	0	0	0	0	0	0
2	14524978	14525682	-	AL2G30030	AL2G30030.t1	705	704	3256	3626	9478	9546	4	4	12738	13176
2	14526067	14530601	ATTAP1	AL2G30040	AL2G30040.t1	2385	2385	28	36	570	570	8	8	606	614
2	14530657	14535271	-	AL2G30050	AL2G30050.t1	3259	3259	678	682	2178	2178	16	8	2872	2868
2	14535417	14538269	-	AL2G30060	AL2G30060.t1	2380	2380	70	54	536	536	0	0	606	590
2	14540107	14541491	-	AL2G30070	AL2G30070.t1	1387	1392	190	126	156	152	0	0	346	278
2	14542347	14544635	-	AL2G30080	AL2G30080.t1	1690	1680	72	122	20	32	4	2	96	156
2	14544967	14546614	MMZ2	AL2G30090	AL2G30090.t1	813	813	966	1022	2072	2072	0	0	3038	3094
2	14548547	14550519	-	AL2G30100	AL2G30100.t1	949	949	260	332	440	440	10	10	710	782
2	14551537	14553122	-	AL2G30110	AL2G30110.t1	917	924	0	0	28	28	6	6	34	34
2	14556397	14558061	HWI1	AL2G30120	AL2G30120.t1	1254	1254	0	20	172	172	0	0	172	192
2	14559227	14561452	JAZ9	AL2G30130	AL2G30130.t1	1252	1249	940	2352	1224	1216	0	0	2164	3568
2	14564709	14568632	ATGH9B1	AL2G30140	AL2G30140.t1	1782	1782	1734	3940	3238	3294	28	34	5000	7268
2	14570464	14574102	-	AL2G30150	AL2G30150.t1	3640	3639	0	0	0	0	4	4	4	4
2	14576517	14577315	-	AL2G30160	AL2G30160.t1	795	799	0	0	0	0	0	0	0	0
2	14578308	14582712	PGM2	AL2G30170	AL2G30170.t1	2206	2206	1434	1128	2864	2864	4	4	4302	3996
2	14583499	14586132	-	AL2G30180	AL2G30180.t1	1898	1902	588	560	112	112	0	0	700	672
2	14593268	14597882	-	AL2G30190	AL2G30190.t1	3260	3258	708	360	1108	1108	14	8	1830	1476
2	14605027	14606091	CRR23	AL2G30200	AL2G30200.t1	732	732	2	4	12	12	0	0	14	16
2	14605027	14606091	-	AL2G30200	AL2G30200.t1	732	732	2	4	12	12	0	0	14	16
2	14606097	14609072	-	AL2G30210	AL2G30210.t1	2261	2260	2316	2304	6076	6072	30	30	8422	8406
2	14612023	14613442	-	AL2G30220	AL2G30220.t1	1108	1108	0	4	84	84	0	0	84	88
2	14613958	14615182	-	AL2G30230	AL2G30230.t1	1137	1136	0	0	2476	1348	8438	8440	10914	9788
2	14613958	14615182	CPuORF28	AL2G30230	AL2G30230.t1	1137	1136	0	0	2476	1348	8438	8440	10914	9788
2	14613958	14615182	-	AL2G30230	AL2G30230.t2	1225	1224	6	90	2666	1538	8440	8440	11112	10068
2	14613958	14615182	CPuORF28	AL2G30230	AL2G30230.t2	1225	1224	6	90	2666	1538	8440	8440	11112	10068
2	14619327	14621400	-	AL2G30240	AL2G30240.t1	1241	1240	328	428	930	930	0	0	1258	1358
2	14621467	14622681	-	AL2G30250	AL2G30250.t1	790	788	1834	1422	1620	1608	36	36	3490	3066
2	14623237	14624391	-	AL2G30260	AL2G30260.t1	752	752	616	302	652	652	36	36	1304	990
2	14624587	14627354	-	AL2G30270	AL2G30270.t1	2156	2156	0	0	2	2	0	0	2	2
